"MgmtID","StandID","Year","Aboveground_Total_Live","Aboveground_Merch_Live","Belowground_Live","Belowground_Dead","Standing_Dead","Forest_Down_Dead_Wood","Forest_Floor","Forest_Shrub_Herb","Total_Stand_Carbon","Total_Removed_Carbon","Carbon_Released_From_Fire","RunTitle","CaseID"
"CLRC","NUL14","2042",1.58109819889069,0.411748439073563,0.295357435941696,4.22763252258301,0.161801412701607,4.01732110977173,5.21928548812866,0.310000002384186,15.8124971389771,0,0,"ClearCut","7950be76-39ee-4ad9-b645-5348eb493ac6"
"CLRC","NUL14","2052",4.63157653808594,0.732350647449493,1.04242146015167,2.74145245552063,0.0193151291459799,2.4877781867981,5.2490062713623,0.310000002384186,16.4815502166748,0,0,"ClearCut","7950be76-39ee-4ad9-b645-5348eb493ac6"
"CLRC","NUL14","2062",9.60737037658691,1.3044627904892,2.34917807579041,1.7840803861618,0.0412419810891151,1.94437313079834,5.38274621963501,0.310000002384186,21.4189891815186,0,0,"ClearCut","7950be76-39ee-4ad9-b645-5348eb493ac6"
"CLRC","NUL14","2072",17.1164283752441,6.88859128952026,3.88899397850037,1.16912913322449,0.0631510689854622,2.09651446342468,5.6432843208313,0.310000002384186,30.2874984741211,0,0,"ClearCut","7950be76-39ee-4ad9-b645-5348eb493ac6"
"CLRC","NUL15","2021",37.7447357177734,25.0790615081787,8.71775150299072,0.542199909687042,2.37748527526855,4.66499900817871,5.97179937362671,0.310000002384186,60.328971862793,0,0,"ClearCut","446b797f-65eb-4104-86ef-a4273f4a75f3"
"CLRC","NUL15","2022",0,0,0,9.35166358947754,2.34721326828003,16.2259140014648,7.10255098342896,0.310000002384186,35.3373413085938,25.4636840820312,0,"ClearCut","446b797f-65eb-4104-86ef-a4273f4a75f3"
"CLRC","NUL15","2032",0.229360982775688,0.112154118716717,0.0299411155283451,6.05726623535156,1.22717356681824,6.48664283752441,5.19954490661621,0.310000002384186,19.5399303436279,0,0,"ClearCut","446b797f-65eb-4104-86ef-a4273f4a75f3"
"CLRC","NUL15","2042",1.29995906352997,0.34855905175209,0.243795156478882,3.92410755157471,0.258346736431122,3.86726760864258,5.17657279968262,0.310000002384186,15.0800495147705,0,0,"ClearCut","446b797f-65eb-4104-86ef-a4273f4a75f3"
"CLRC","NUL15","2052",3.97566366195679,0.668326139450073,0.899055898189545,2.54436731338501,0.020964041352272,2.5400185585022,5.19142723083496,0.310000002384186,15.4814968109131,0,0,"ClearCut","446b797f-65eb-4104-86ef-a4273f4a75f3"
"CLRC","NUL15","2062",8.55174255371094,1.31687355041504,2.10304498672485,1.6553065776825,0.0379109419882298,1.96081817150116,5.29923248291016,0.310000002384186,19.9180545806885,0,0,"ClearCut","446b797f-65eb-4104-86ef-a4273f4a75f3"
"CLRC","NUL15","2072",15.4872999191284,5.95321035385132,3.5626072883606,1.08431315422058,0.0571472756564617,2.01797008514404,5.53014087677002,0.310000002384186,28.0494785308838,0,0,"ClearCut","446b797f-65eb-4104-86ef-a4273f4a75f3"
"CLRC","NUL2","2021",3.8668532371521,1.82680320739746,0.944159388542175,0,0,2.87999987602234,3.69259977340698,0.310000002384186,11.6936120986938,0,0,"ClearCut","ddc9d352-ae55-463e-906b-04b6aaae2a49"
"CLRC","NUL2","2022",0,0,0,0.975078284740448,0.00385817373171449,4.6130051612854,3.63848328590393,0.310000002384186,9.54042530059814,1.91694188117981,0,"ClearCut","ddc9d352-ae55-463e-906b-04b6aaae2a49"
"CLRC","NUL2","2032",0.0878914520144463,0.0432439707219601,0.0118643222376704,0.631578385829926,5.94323028053623e-05,1.90924787521362,3.05598139762878,0.310000002384186,6.00662279129028,0,0,"ClearCut","ddc9d352-ae55-463e-906b-04b6aaae2a49"
"CLRC","NUL2","2042",0.661392331123352,0.203371316194534,0.122070617973804,0.409396350383759,0.0021428051404655,1.03967845439911,3.01989889144897,0.310000002384186,5.56457948684692,0,0,"ClearCut","ddc9d352-ae55-463e-906b-04b6aaae2a49"
"CLRC","NUL2","2052",2.55999755859375,0.487182468175888,0.602251350879669,0.266981691122055,0.0110258953645825,0.679352641105652,3.02732348442078,0.310000002384186,7.45693206787109,0,0,"ClearCut","ddc9d352-ae55-463e-906b-04b6aaae2a49"
"CLRC","NUL2","2062",6.70704936981201,1.69590437412262,1.66849505901337,0.178944796323776,0.0288880672305822,0.62585461139679,3.11546993255615,0.310000002384186,12.6347017288208,0,0,"ClearCut","ddc9d352-ae55-463e-906b-04b6aaae2a49"
"CLRC","NUL2","2072",12.7293319702148,4.5750412940979,3.08300709724426,0.130024299025536,0.0632986128330231,0.900445342063904,3.33340978622437,0.310000002384186,20.5495166778564,0,0,"ClearCut","ddc9d352-ae55-463e-906b-04b6aaae2a49"
